ID,Recipe,Produced,Link,Ordered 0,I want,I have,Ingredients,Ing 1,Amt 1,,Ing 2,Amt 2,,Ing 3,Amt 3,,Ing 4,Amt 4,,Ing 5,Amt 5,,Ing 6,Amt 6,,Ing 7,Amt 7,,Ing 8,Amt 8,,Ing 9,Amt 9,,Ing 10,Amt 10,,Ing 11,Amt 11,,Dup,Category,Skill,Skill Req,Value,Markup,Value Per,Profit,Npc Value,Price Override,Found Where,Notes,Icon,Ordered Value 0,Markup %,CraftCount,Target Items 0,Item Count,Craft Order,,IconName,,,Material Bonus1,,Material Bonus2,,Material Bonus3,,Material Bonus4,,Material Bonus5,,Material Bonus6,Weight,Min Damage,Damage / Max Damage,SDD,StrMod,DexMultipler,IntMultipler,Critical,Range,Durability,Damage Resistance,Damage Absorption,Damage Avoidance,Fizzle,Slugs,Weapon Damage,Weapon Critical,,,,,,,Source,EndRecipe,LinkSingle1,Total from Base,BlackBar,ID#,Search1,Search2,RecipeName,Tool List,Price0,Price1,Price2,Price3,Price4,Price5,Price6,Price7,Price8,Price9,Price10,,,Icon_Filenames,Sort
Rock Maple Strip#_8bac68faa5e2b297251ab57ec7ab2391,Rock Maple Strip,3,,0,,,"Cubit Measure, (4)Rock Maple Timber, Wax",Cubit Measure,1,0,Rock Maple Timber,4,0,Wax,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Milling,,759.00,69.00,690,-678.00,24,,,,Wood_Strip_01,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,17,,,Rock Maple Strip,,,,,,,,,,,,,,,,
Rock Maple Timber#_c6c3755eb71778151616e451ffd33d07,Rock Maple Timber,1,,0,,,"Cubit Measure, (4)Maple Timber, (4)Creosote, Pine Resin",Cubit Measure,1,0,Maple Timber,4,0,Creosote,4,0,Pine Resin,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Milling,35,189.20,17.20,172,-137.00,70,,,,Wood_Timber_01,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,18,,,Rock Maple Timber,,,,,,,,,,,,,,,,
Round Shield#_4b8b9f366baba885a23bf2c969178ae8,Round Shield,1,,0,,,"Smithing Hammer, (2)Metal Sheet, Metal Binding, Strap, Chunk of Coal",Smithing Hammer,1,0,Metal Sheet,2,0,Metal Binding,1,0,Strap,1,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,,195.80,17.80,178,-151.50,53,,,,Shield_Rodela,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,7,,,,,,,,,,4,0,2,6,,,,,,,,,,,,,1,,13,,,Round Shield,,,,,,,,,,,,,,,,
Royal Elderberry#,Royal Elderberry,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,0.00,0.00,0,0.00,,,,,ElderBerryBush,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,17,,,Royal Elderberry,,,,,,,,,,,,,,,,
Royal Purple Dye#_0c352703c0b89082525bfdde9aa75eff,Royal Purple Dye,1,,0,,,"Tanning Knife, Royal Elderberry, (2)Chunk of Coal",Tanning Knife,1,0,Royal Elderberry,1,0,Chunk of Coal,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Tanning,,6.60,0.60,6,244.00,500,,,,,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,17,,,Royal Purple Dye,,,,,,,,,,,,,,,,
Ruby Fragment#,Ruby Fragment,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,1.10,0.10,1,-0.50,1,,,,,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,14,,,Ruby Fragment,,,,,,,,,,,,,,,,
Ruby#_5dd7f17a58b968b4cd538c6348a0d388,Ruby,1,,0,,,"Mortar and Pestle, (400)Ruby Fragment, (10)Mandrake Root",Mortar and Pestle,1,0,Ruby Fragment,400,0,Mandrake Root,10,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Alchemy,20,462.00,42.00,420,-320.00,200,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,,Ruby,,,,,,,,,,,,,,,,
Rusted Iron Large Greenhouse#_524936a57ba092909c093919c99c3279,Rusted Iron Large Greenhouse,1,,0,,,"Smelting Tongs, Stone Chisel, (10)Granite Block, (50)Iron Ingot",Smelting Tongs,1,0,Stone Chisel,1,0,Granite Block,10,0,Iron Ingot,50,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Smelting,?,1320.00,120.00,1200,-1200.00,,,,,,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,29,,,Rusted Iron Large Greenhouse,,,,,,,,,,,,,,,,
Sack of Flour#_8ceadaa3fa188de77dd011ef45ef0d74,Sack of Flour,2,,0,,,"Cooking Pot, Sack of Wheat Grain",Cooking Pot,1,0,Sack of Wheat Grain,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Cooking,,8.80,0.80,8,-6.50,3,,,,sack1,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,14,,,Sack of Flour,,,,,,,,,,,,,,,,
Sack of Salt#_e3f15825e91e4e080882f7d852c90394,Sack of Salt,3,,0,,,"Mortar and Pestle, Salt Ingot",Mortar and Pestle,1,0,Salt Ingot,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Cooking,,0.00,0.00,0,1.00,2,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,13,,,Sack of Salt,,,,,,,,,,,,,,,,
Sack of Sugar#,Sack of Sugar,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,6.60,0.60,6,-3.00,6,,,,,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,14,,,Sack of Sugar,,,,,,,,,,,,,,,,
Sack of Wheat Grain#,Sack of Wheat Grain,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,8.80,0.80,8,-4.00,8,,,,,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,20,,,Sack of Wheat Grain,,,,,,,,,,,,,,,,
Sack#_d4c346fa48e0025ba06acf745bb9fc03,Sack,1,,0,,,"Tailoring Scissors, (5)Piece of Canvas Fabric, Coil of Rope",Tailoring Scissors,1,0,Piece of Canvas Fabric,5,0,Coil of Rope,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,?,385.00,35.00,350,-350.00,,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,,Sack,,,,,,,,,,,,,,,,
Salmon Fillet#_ac297ddb0d048c40cadb50fbe9c22be4,Salmon Fillet,4,,0,,,"Cleaver, Salmon",Cleaver,1,0,Salmon,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Butchery,,3.30,0.30,3,-1.50,3,,,,FilletSalmon,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,4,,14,,,Salmon Fillet,,,,,,,,,,,,,,,,
Salmon Trophy#_4f083cc992b81d647dbab53ff2b5510e,Salmon Trophy,1,,0,,,"Tanning Knife, Salmon, (3)Wax",Tanning Knife,1,0,Salmon,1,0,Wax,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Tanning,35,9.90,0.90,9,-6.50,5,,,,Market_FishSilver,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,14,,,Salmon Trophy,,,,,,,,,,,,,,,,
Salmon#,Salmon,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,3.30,0.30,3,-1.50,3,,,,Market_FishRed,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,7,,,Salmon,,,,,,,,,,,,,,,,
Salt Ingot#,Salt Ingot,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,0.00,0.00,0,0.00,,,,,Salt_Ingot,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,11,,,Salt Ingot,,,,,,,,,,,,,,,,
Sapphire Fragment#,Sapphire Fragment,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,1.10,0.10,1,-0.50,1,,,,,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,18,,,Sapphire Fragment,,,,,,,,,,,,,,,,
Sapphire#_1f787e8c65e89ee79dd5995b1e0e5d56,Sapphire,1,,0,,,"Mortar and Pestle, (400)Sapphire Fragment, (10)Mandrake Root",Mortar and Pestle,1,0,Sapphire Fragment,400,0,Mandrake Root,10,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Alchemy,20,462.00,42.00,420,-320.00,200,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,9,,,Sapphire,,,,,,,,,,,,,,,,
Sheep Carcass#,Sheep Carcass,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,3.30,0.30,3,-1.50,3,,,,Pelt_01,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,14,,,Sheep Carcass,,,,,,,,,,,,,,,,
Sheet Mold#,Sheet Mold,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Tool,Tool,,0.00,0.00,0,0.00,,,,,Mold_Sheet,0.00,10.00,0.00,0,1,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,11,,,Sheet Mold,,,,,,,,,,,,,,,,
Sheet of Iron Chain Links#_952fd6a2480c984423f6bf33bd789069,Sheet of Iron Chain Links,1,,0,,,"Smithing Hammer, (2)Coil of Iron Wire",Smithing Hammer,1,0,Coil of Iron Wire,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,,107.80,9.80,98,-93.00,10,,,,,0.00,10.00,0.00,0,1,4,,,,4%,Item Damage Resist,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,26,,,Sheet of Iron Chain Links,,,,,,,,,,,,,,,,
Shelf#_364138494b4aa7de3302e24d4464febc,Shelf,1,,0,,,"Carpentry Hammer, (6)Wooden Boards",Carpentry Hammer,1,0,Wooden Boards,6,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,19.80,1.80,18,-8.00,20,,,,cupboard4,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,,6,,,Shelf,,,,,,,,,,,,,,,,
Shingle-Roof Two-Story w/Balcony Village Home#_b332407e133f5314219af88ca8eb2fc9,Shingle-Roof Two-Story w/Balcony Village Home,1,,0,,,"Carpentry Hammer, (120)Wooden Timber, (50)Granite Block",Carpentry Hammer,1,0,Wooden Timber,120,0,Granite Block,50,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,?,539.00,49.00,490,-490.00,,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,46,,,Shingle-Roof Two-Story w/Balcony Village Home,,,,,,,,,,,,,,,,
Short Bow of Long Shot/Rock Maple Short Bow with Supple Leather Bow String#_33a2ce3f76d55f2c53b06d1037db594a,Short Bow of Long Shot/Rock Maple Short Bow with Supple Leather Bow String,1,,0,,,"Carpentry Hammer, Rock Maple Short Bowstave, Supple Leather Bow String, (5)Wax",Carpentry Hammer,1,0,Rock Maple Short Bowstave,1,0,Supple Leather Bow String,1,0,Wax,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,2189.00,199.00,1990,-1915.00,150,,,,ArchetypeWeapon_2H_BowShort,0.00,10.00,0.00,0,1,4,,,,5%,Critical Damage,5%,Critical Damage,3%,Weapon Critical Chance,2.50%,Weapon Critical Chance,,,,,2,2,7,40,,,,5,,100,,,,,,47,5,,,,,,,,,,1,,75,,,Short Bow of Long Shot/Rock Maple Short Bow with Supple Leather Bow String,,,,,,,,,,,,,,,,
Short Bow#_1b15c486afec3c2787b3e724b2711de7,Short Bow,1,,0,,,"Carpentry Hammer, Wooden Short Bowstave, Bowstring, (5)Wax",Carpentry Hammer,1,0,Wooden Short Bowstave,1,0,Bowstring,1,0,Wax,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,77.00,7.00,70,-55.00,30,,,,ArchetypeWeapon_2H_BowShort,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,,10,,,Short Bow,,,,,,,,,,,,,,,,
Short Corner Hedge#_6a9a95a3ec88e40c53b9dd3a25f843bc,Short Corner Hedge,1,,0,,,"Carpentry Hammer, (7)Plant, (7)Maple Wood",Carpentry Hammer,1,0,Plant,7,0,Maple Wood,7,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,35,53.90,4.90,49,-41.50,15,,,,sota_hedge_corner_short,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,19,,,Short Corner Hedge,,,,,,,,,,,,,,,,
Short Corner Hedge#_fe47bcbca780d5215ec50a13f2757cf0,Short Corner Hedge,1,,0,,,"Carpentry Hammer, (7)Plant, (7)Pine Wood",Carpentry Hammer,1,0,Plant,7,0,Pine Wood,7,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,35,53.90,4.90,49,-41.50,15,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,19,,,Short Corner Hedge,,,,,,,,,,,,,,,,
Short Corner Stone Wall#_1e91115cc4acb719373d220ce41b45c3,Short Corner Stone Wall,1,,0,,,"Smelting Tongs, Stone Chisel, (14)Granite Block",Smelting Tongs,1,0,Stone Chisel,1,0,Granite Block,14,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Smelting,,77.00,7.00,70,-62.50,15,,,,sota_stonewallset_corner_short,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,24,,,Short Corner Stone Wall,,,,,,,,,,,,,,,,
Short Kilt#_3c8680acf369481b963987dce61f4d1e,Short Kilt,1,,0,,,"Tailoring Scissors, (3)Bolt of Cloth, (2)Strap, (6)Wax",Tailoring Scissors,1,0,Bolt of Cloth,3,0,Strap,2,0,Wax,6,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,?,228.80,20.80,208,-208.00,,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,11,,,Short Kilt,,,,,,,,,,,,,,,,
Short Little Hedge#_9c1f6cfd9e2de89d591d03cb87a11f57,Short Little Hedge,1,,0,,,"Carpentry Hammer, (3)Plant, (3)Maple Wood",Carpentry Hammer,1,0,Plant,3,0,Maple Wood,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,35,23.10,2.10,21,-18.50,5,,,,sota_hedge_long_short,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,19,,,Short Little Hedge,,,,,,,,,,,,,,,,
Short Little Hedge#_cea55b5aef1c0999f68a70b42f33dd43,Short Little Hedge,1,,0,,,"Carpentry Hammer, (3)Plant, (3)Pine Wood",Carpentry Hammer,1,0,Plant,3,0,Pine Wood,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,35,23.10,2.10,21,-18.50,5,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,19,,,Short Little Hedge,,,,,,,,,,,,,,,,
Short Little Stone Wall#_ea62d3e0abd56cb62a0ca6300e593285,Short Little Stone Wall,1,,0,,,"Smelting Tongs, Stone Chisel, (6)Granite Block",Smelting Tongs,1,0,Stone Chisel,1,0,Granite Block,6,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Smelting,,33.00,3.00,30,-27.50,5,,,,sota_stonewallset_long_short,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,24,,,Short Little Stone Wall,,,,,,,,,,,,,,,,
Short Long Hedge#_55c04170fde2a3681fb11176d3cbdcc0,Short Long Hedge,1,,0,,,"Carpentry Hammer, (6)Plant, (6)Wood",Carpentry Hammer,1,0,Plant,6,0,Wood,6,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,35,13.20,1.20,12,0.50,25,,,,sota_hedge_longest_short,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,17,,,Short Long Hedge,,,,,,,,,,,,,,,,
Short Long Stone Wall#_a97d143c263817531de5c941384e2263,Short Long Stone Wall,1,,0,,,"Smelting Tongs, Stone Chisel, (12)Granite Block",Smelting Tongs,1,0,Stone Chisel,1,0,Granite Block,12,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Smelting,,66.00,6.00,60,-47.50,25,,,,sota_stonewallset_longest_short,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,22,,,Short Long Stone Wall,,,,,,,,,,,,,,,,
Short Medium Hedge#_6bdcbde12440265e2e207bda4426c20c,Short Medium Hedge,1,,0,,,"Carpentry Hammer, (4)Plant, (4)Maple Wood",Carpentry Hammer,1,0,Plant,4,0,Maple Wood,4,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,35,30.80,2.80,28,-23.00,10,,,,sota_hedge_longer_short,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,19,,,Short Medium Hedge,,,,,,,,,,,,,,,,
Short Medium Hedge#_7cb8dd5f94ba749bf87eb3d366b3783e,Short Medium Hedge,1,,0,,,"Carpentry Hammer, (4)Plant, (4)Pine Wood",Carpentry Hammer,1,0,Plant,4,0,Pine Wood,4,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,35,30.80,2.80,28,-23.00,10,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,19,,,Short Medium Hedge,,,,,,,,,,,,,,,,
Short Medium Stone Wall#_6ade08b777a85c6a16ee0cc75c5ed609,Short Medium Stone Wall,1,,0,,,"Smelting Tongs, Stone Chisel, (8)Granite Block",Smelting Tongs,1,0,Stone Chisel,1,0,Granite Block,8,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Smelting,,44.00,4.00,40,-32.50,15,,,,sota_stonewallset_longer_short,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,24,,,Short Medium Stone Wall,,,,,,,,,,,,,,,,
Shortsword Blade Mold#,Shortsword Blade Mold,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Tool,Tool,,0.00,0.00,0,0.00,,,,,Mold_Blade,0.00,10.00,0.00,0,1,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,22,,,Shortsword Blade Mold,,,,,,,,,,,,,,,,
Shortsword#_9aa31cf5dca6deee81df4c8b4eba4ead,Shortsword,1,,0,,,"Smithing Hammer, Metal Shortsword Blade, Metal Hilt, Chunk of Coal",Smithing Hammer,1,0,Metal Shortsword Blade,1,0,Metal Hilt,1,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,,57.20,5.20,52,13.00,130,,,,ArchetypeWeapon_1H_Shortsword01,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,2,4,12,7,,,,25,,90,,,,,,19,25,,,,,,,,,,1,,11,,,Shortsword,,,,,,,,,,,,,,,,
Silver Candlestick#_9662bacd54e82bf1705c46f6efddfa2d,Silver Candlestick,1,,0,,,"Smithing Hammer, (2)Silver Ingot, (3)Wax",Smithing Hammer,1,0,Silver Ingot,2,0,Wax,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,,39.60,3.60,36,-31.00,10,,,,Candle_01,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,19,,,Silver Candlestick,,,,,,,,,,,,,,,,
Silver Ingot#_3d830acd27938af7b0ab5d7aa8dd2973,Silver Ingot,1,,0,,,"Smelting Tongs, Ingot Mold, Chunk of Coal, (4)Silver Ore",Smelting Tongs,1,0,Ingot Mold,1,0,Chunk of Coal,1,0,Silver Ore,4,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Smelting,,16.50,1.50,15,-14.50,1,,,,Silver_Ingot,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,13,,,Silver Ingot,,,,,,,,,,,,,,,,
Silver Ore#,Silver Ore,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,3.30,0.30,3,-1.50,3,,,,Silver_Ore,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,11,,,Silver Ore,,,,,,,,,,,,,,,,
Simple Tiara#_4b344911367c5bb8ed1d0257f8203d73,Simple Tiara,1,,0,,,"Smithing Hammer, Wire Pliers, Edged Chisel, (2)Coil of Metal Wire, (3)Chunk of Coal",Smithing Hammer,1,0,Wire Pliers,1,0,Edged Chisel,1,0,Coil of Metal Wire,2,0,Chunk of Coal,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,,117.70,10.70,107,-57.00,100,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,80,1,0,0,0,,,,,,,,,,,,,1,,13,,,Simple Tiara,,,,,,,,,,,,,,,,
Sinew#,Sinew,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,1.10,0.10,1,-0.50,1,,,,AnimalSinew,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,6,,,Sinew,,,,,,,,,,,,,,,,
Skull Candle#_8643a981296f55e6c1788dfa63ff23fd,Skull Candle,1,,0,,,"Smithing Hammer, (3)Wax, Skull",Smithing Hammer,1,0,Wax,3,0,Skull,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,50,6.60,0.60,6,-5.00,2,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,13,,,Skull Candle,,,,,,,,,,,,,,,,
Skull#,Skull,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,0.00,0.00,0,0.00,,,,,,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,6,,,Skull,,,,,,,,,,,,,,,,
Small Bag#_048237ee9aef1f0f020073df5e897d98,Small Bag,1,,0,,,"Tailoring Scissors, Coil of Rope, (2)Leather",Tailoring Scissors,1,0,Coil of Rope,1,0,Leather,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,,94.60,8.60,86,-81.00,10,,,,Paperdoll_Bag,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,10,,,Small Bag,,,,,,,,,,,,,,,,
Small Cabinet#_52d7ecde28b1d2fc4cdeddd2e2b8a58a,Small Cabinet,1,,0,,,"Carpentry Hammer, Dresser, (2)Wooden Boards, Iron Binding",Carpentry Hammer,1,0,Dresser,1,0,Wooden Boards,2,0,Iron Binding,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,78.10,7.10,71,-41.00,60,,,,Cabinet_Small01_light,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,14,,,Small Cabinet,,,,,,,,,,,,,,,,
Small Plain Longboat#_dd1eaec9689d0e1295cf079b163ffa37,Small Plain Longboat,1,,0,,,"Carpentry Hammer, (50)Wooden Boards, (5)Metal Binding",Carpentry Hammer,1,0,Wooden Boards,50,0,Metal Binding,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,60,308.00,28.00,280,-230.00,100,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,1,,21,,,Small Plain Longboat,,,,,,,,,,,,,,,,
Small Rough Stone Paver#_aca2559b9a8a207f545f6270e71c5222,Small Rough Stone Paver,1,,0,,,"Smelting Tongs, Stone Chisel, (3)Granite Block",Smelting Tongs,1,0,Stone Chisel,1,0,Granite Block,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Smelting,,16.50,1.50,15,-12.50,5,,,,paverSet_roughStone_2m,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,24,,,Small Rough Stone Paver,,,,,,,,,,,,,,,,
